  1.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  9.9900000E-01  3.3325918E-04  5.5616719E-08  6.1866965E-13
  9.9800000E-01  6.6636971E-04  2.2271195E-07  4.9604779E-12
  9.9700000E-01  9.9933110E-04  5.0165423E-07  1.6779256E-11
  9.9600000E-01  1.3321428E-03  8.9281336E-07  3.9862548E-11
  9.9500000E-01  1.6648045E-03  1.3965604E-06  7.8031862E-11
  9.9400000E-01  1.9973154E-03  2.0132677E-06  1.3514293E-10
  9.9300000E-01  2.3296752E-03  2.7433089E-06  2.1508596E-10
  9.9200000E-01  2.6618834E-03  3.5870589E-06  3.2178591E-10
  9.9100000E-01  2.9939394E-03  4.5448937E-06  4.5920273E-10
  9.9000000E-01  3.3258427E-03  5.6171910E-06  6.3133162E-10
  9.8900000E-01  3.6575928E-03  6.8043293E-06  8.4220333E-10
  9.8800000E-01  3.9891893E-03  8.1066888E-06  1.0958844E-09
  9.8700000E-01  4.3206315E-03  9.5246508E-06  1.3964775E-09
  9.8600000E-01  4.6519190E-03  1.1058598E-05  1.7481214E-09
  9.8500000E-01  4.9830512E-03  1.2708914E-05  2.1549919E-09
  9.8400000E-01  5.3140277E-03  1.4475985E-05  2.6213012E-09
  9.8300000E-01  5.6448478E-03  1.6360196E-05  3.1512991E-09
  9.8200000E-01  5.9755112E-03  1.8361937E-05  3.7492726E-09
  9.8100000E-01  6.3060172E-03  2.0481595E-05  4.4195465E-09
  9.8000000E-01  6.6363653E-03  2.2719562E-05  5.1664835E-09
  9.7900000E-01  6.9665550E-03  2.5076230E-05  5.9944847E-09
  9.7800000E-01  7.2965858E-03  2.7551992E-05  6.9079899E-09
  9.7700000E-01  7.6264572E-03  3.0147242E-05  7.9114775E-09
  9.7600000E-01  7.9561685E-03  3.2862377E-05  9.0094654E-09
  9.7500000E-01  8.2857193E-03  3.5697793E-05  1.0206511E-08
  9.7400000E-01  8.6151090E-03  3.8653890E-05  1.1507210E-08
  9.7300000E-01  8.9443370E-03  4.1731068E-05  1.2916201E-08
  9.7200000E-01  9.2734030E-03  4.4929727E-05  1.4438161E-08
  9.7100000E-01  9.6023062E-03  4.8250271E-05  1.6077807E-08
  9.7000000E-01  9.9310461E-03  5.1693105E-05  1.7839899E-08
  9.6900000E-01  1.0259622E-02  5.5258632E-05  1.9729237E-08
  9.6800000E-01  1.0588034E-02  5.8947262E-05  2.1750663E-08
  9.6700000E-01  1.0916281E-02  6.2759401E-05  2.3909060E-08
  9.6600000E-01  1.1244362E-02  6.6695460E-05  2.6209356E-08
  9.6500000E-01  1.1572278E-02  7.0755850E-05  2.8656517E-08
  9.6400000E-01  1.1900027E-02  7.4940984E-05  3.1255556E-08
  9.6300000E-01  1.2227608E-02  7.9251275E-05  3.4011528E-08
  9.6200000E-01  1.2555022E-02  8.3687139E-05  3.6929529E-08
  9.6100000E-01  1.2882268E-02  8.8248993E-05  4.0014703E-08
  9.6000000E-01  1.3209345E-02  9.2937256E-05  4.3272235E-08
  9.5900000E-01  1.3536252E-02  9.7752346E-05  4.6707356E-08
  9.5800000E-01  1.3862990E-02  1.0269469E-04  5.0325342E-08
  9.5700000E-01  1.4189557E-02  1.0776470E-04  5.4131512E-08
  9.5600000E-01  1.4515953E-02  1.1296281E-04  5.8131233E-08
  9.5500000E-01  1.4842177E-02  1.1828944E-04  6.2329918E-08
  9.5400000E-01  1.5168229E-02  1.2374501E-04  6.6733023E-08
  9.5300000E-01  1.5494108E-02  1.2932997E-04  7.1346055E-08
  9.5200000E-01  1.5819813E-02  1.3504473E-04  7.6174564E-08
  9.5100000E-01  1.6145345E-02  1.4088973E-04  8.1224149E-08
  9.5000000E-01  1.6470702E-02  1.4686541E-04  8.6500457E-08
  9.4900000E-01  1.6795884E-02  1.5297219E-04  9.2009182E-08
  9.4800000E-01  1.7120890E-02  1.5921051E-04  9.7756068E-08
  9.4700000E-01  1.7445719E-02  1.6558081E-04  1.0374690E-07
  9.4600000E-01  1.7770372E-02  1.7208353E-04  1.0998753E-07
  9.4500000E-01  1.8094847E-02  1.7871911E-04  1.1648385E-07
  9.4400000E-01  1.8419144E-02  1.8548799E-04  1.2324178E-07
  9.4300000E-01  1.8743262E-02  1.9239062E-04  1.3026732E-07
  9.4200000E-01  1.9067201E-02  1.9942744E-04  1.3756652E-07
  9.4100000E-01  1.9390960E-02  2.0659889E-04  1.4514546E-07
  9.4000000E-01  1.9714538E-02  2.1390543E-04  1.5301029E-07
  9.3900000E-01  2.0037935E-02  2.2134750E-04  1.6116720E-07
  9.3800000E-01  2.0361150E-02  2.2892556E-04  1.6962243E-07
  9.3700000E-01  2.0684183E-02  2.3664006E-04  1.7838230E-07
  9.3600000E-01  2.1007032E-02  2.4449145E-04  1.8745314E-07
  9.3500000E-01  2.1329698E-02  2.5248019E-04  1.9684137E-07
  9.3400000E-01  2.1652180E-02  2.6060674E-04  2.0655344E-07
  9.3300000E-01  2.1974477E-02  2.6887155E-04  2.1659586E-07
  9.3200000E-01  2.2296588E-02  2.7727509E-04  2.2697521E-07
  9.3100000E-01  2.2618513E-02  2.8581782E-04  2.3769811E-07
  9.3000000E-01  2.2940252E-02  2.9450020E-04  2.4877123E-07
  9.2900000E-01  2.3261803E-02  3.0332271E-04  2.6020131E-07
  9.2800000E-01  2.3583166E-02  3.1228580E-04  2.7199513E-07
  9.2700000E-01  2.3904340E-02  3.2138994E-04  2.8415955E-07
  9.2600000E-01  2.4225325E-02  3.3063561E-04  2.9670147E-07
  9.2500000E-01  2.4546120E-02  3.4002328E-04  3.0962784E-07
  9.2400000E-01  2.4866724E-02  3.4955341E-04  3.2294570E-07
  9.2300000E-01  2.5187137E-02  3.5922650E-04  3.3666211E-07
  9.2200000E-01  2.5507358E-02  3.6904301E-04  3.5078420E-07
  9.2100000E-01  2.5827387E-02  3.7900342E-04  3.6531919E-07
  9.2000000E-01  2.6147222E-02  3.8910822E-04  3.8027431E-07
  9.1900000E-01  2.6466863E-02  3.9935788E-04  3.9565689E-07
  9.1800000E-01  2.6786310E-02  4.0975288E-04  4.1147430E-07
  9.1700000E-01  2.7105562E-02  4.2029373E-04  4.2773398E-07
  9.1600000E-01  2.7424618E-02  4.3098089E-04  4.4444342E-07
